CAMIS,DBA,CUISINE DESCRIPTION,Latitude, Longitude,AVG_SCORE,AVG_GRADE,ADDRESS,BORO,ZIPCODE,PHONE
41139608,MOTT CORNER,American,40.72093474,-73.99591981,3.00,A,58 KENMARE STREET Manhattan 10012,Manhattan,10012,2124311192
41139783,JK & SONS COFFEE SHOP,American,40.6997131,-73.94013664,2.25,B+,801 BROADWAY Brooklyn 11206,Brooklyn,11206,7187822366
41140140,OHANA JAPANESE HIBACHI SEAFOOD & STEAK,Japanese,40.85216559,-73.78916639,2.50,A,500 CITY ISLAND AVENUE Bronx 10464,Bronx,10464,7188850700
41140991,CIPRIANI,American,40.70618406,-74.00916487,3.00,A,55 WALL STREET Manhattan 10005,Manhattan,10005,6467230812
41142173,EL COFRE RESTAURANT,Latin American,40.69327659,-73.96729273,2.00,B+,454 MYRTLE AVENUE Brooklyn 11205,Brooklyn,11205,7189351153
41142196,UKUS,Eastern European,40.76304785,-73.91323637,3.00,A,Aug-42 30 AVENUE Queens 11103,Queens,11103,7182678587
41142210,BARBOUNIA,Mediterranean,40.73822344,-73.98781758,3.00,A,250 PARK AVENUE SOUTH Manhattan 10003,Manhattan,10003,2129950242
41142394,TAZA CAFE & DELI,American,40.74170625,-73.98526557,3.00,A,350 PARK AVENUE SOUTH Manhattan 10010,Manhattan,10010,2127791200
41142962,STARBUCKS,Coffee/Tea,40.7191146,-73.99005774,3.00,A,80 DELANCEY STREET Manhattan 10002,Manhattan,10002,9175341397
41143170,VINNY'S PIZZA,Pizza,40.73720193,-73.86392054,2.00,B+,9701 57 AVENUE Queens 11368,Queens,11368,7186994433
41143410,PRESS 195,Sandwiches/Salads/Mixed Buffet,40.76411249,-73.77123759,3.00,A,4011 BELL BOULEVARD Queens 11361,Queens,11361,7182811950
41144043,JIMBO'S HAMBURGER PALACE,Hamburgers,40.82562197,-73.94856837,3.00,A,528 WEST  145 STREET Manhattan 10031,Manhattan,10031,2129260338
41144145,TROPIX BAR & LOUNGE,American,40.73052889,-73.86349403,3.00,A,9532 QUEENS BOULEVARD Queens 11374,Queens,11374,7182750024
41144476,BURGER KING,Hamburgers,40.64787775,-73.95815824,3.00,A,971 FLATBUSH AVENUE Brooklyn 11226,Brooklyn,11226,7182843397
41145163,PHO BANG RESTAURANT,Southeast Asian,40.75833692,-73.82924636,3.00,A,4107 KISSENA BOULEVARD Queens 11355,Queens,11355,7189395520
41145557,NEW ASHA SRI LANKAN RESTAURANT,Indian,40.63437946,-74.08534549,3.00,A,322 VICTORY BOULEVARD Staten Island 10301,Staten Island,10301,7184200649
41145911,WA LUNG KITCHEN,Chinese,40.71403276,-73.98020718,2.67,A,557 GRAND STREET Manhattan 10002,Manhattan,10002,2122543775
41146006,STARBUCKS,Coffee/Tea,40.58229742,-74.16905259,3.00,A,2655 RICHMOND AVENUE Staten Island 10314,Staten Island,10314,7184775010
41146015,STARBUCKS,Coffee/Tea,40.7637372,-73.97760403,3.00,A,1380 6 AVENUE Manhattan 10019,Manhattan,10019,2129771382
41147318,FEENEY'S PUB,American,40.63824714,-74.01743184,3.00,A,6201 5 AVENUE Brooklyn 11220,Brooklyn,11220,9177547597
41147597,EL NUEVO SABOR LATINO,Latin American,40.66467503,-73.99364519,2.67,A,620 4 AVENUE Brooklyn 11215,Brooklyn,11215,7187889063
41147913,SUBWAY,Sandwiches,40.790389,-73.9455188,2.00,B+,1885 3 AVENUE Manhattan 10029,Manhattan,10029,2125344676
41148214,P.J. CLARKE'S ON THE HUDSON,American,40.71451922,-74.01567349,3.00,A,4 WORLD FINANCIAL CENTER Manhattan 10281,Manhattan,10281,2122851500
41148766,TOCQUEVILLE RESTAURANT,French,40.73656054,-73.99280115,3.00,A,3 EAST   15 STREET Manhattan 10003,Manhattan,10003,2126471515
41148810,TROPICAL SPANISH CUISINE,Spanish,40.83396997,-73.94532398,3.00,A,3771 BROADWAY Manhattan 10032,Manhattan,10032,2124914300
41149143,LA FOGATA,Mexican,40.69954689,-73.91219773,3.00,A,1549 GATES AVENUE Brooklyn 11237,Brooklyn,11237,3477894989
41149243,FULTON CAFE,Coffee/Tea,40.80524765,-73.87641271,3.00,A,800 FOOD CENTER DRIVE Bronx 10474,Bronx,10474,7185892233
41149249,SQUIRE DINER,American,40.70870131,-74.00394238,3.00,A,80 BEEKMAN STREET Manhattan 10038,Manhattan,10038,2122852600
41149373,EMPIRE SZECHUAN KYOTO,Chinese/Japanese,40.77523,-73.98037306,1.80,B-,193 COLUMBUS AVENUE Manhattan 10023,Manhattan,10023,2124968778
41149565,CAS' WEST INDIAN & AMERICAN RESTAURANT,Caribbean,40.67524146,-73.94163679,3.00,A,135 KINGSTON AVENUE Brooklyn 11213,Brooklyn,11213,7188041075
41149653,AMOR LOCO,Irish,40.75783969,-73.98335973,3.00,A,134 WEST   46 STREET Manhattan 10036,Manhattan,10036,9172615650
41150133,BARNES & NOBLE CAFE,Coffee/Tea,40.75579409,-73.9787401,3.00,A,555 5 AVENUE Manhattan 10017,Manhattan,10017,2126973048
41150371,FAST & FRESH BURRITO DELI,Mexican,40.68797486,-73.98687126,3.00,A,84 HOYT STREET Brooklyn 11201,Brooklyn,11201,7188021661
41150646,RUDY'S DELI RESTAURANT,Latin American,40.72998049,-73.91911027,3.00,A,5430 48 STREET Queens 11378,Queens,11378,7189377168
41151163,GALAXY DINER,American,40.76108208,-73.99070121,3.00,A,665 9 AVENUE Manhattan 10036,Manhattan,10036,2125864885
41151839,JOE'S PIZZERIA RESTAURANT,Pizza,40.67857284,-73.86798483,2.57,A,1121 LIBERTY AVENUE Brooklyn 11208,Brooklyn,11208,7182357373
41151907,THE BACK ROOM,American,40.71881239,-73.9871249,2.00,B+,102 NORFOLK STREET Manhattan 10002,Manhattan,10002,2122285098
41151982,ANTONUCCI,Italian,40.77590436,-73.9570918,3.00,A,168-170 EAST 81 STREET Manhattan 10028,Manhattan,10028,2125705100
41151989,WIMPY'S RESTAURANT,American,40.84329568,-73.93811668,3.00,A,1232 ST NICHOLAS AVENUE Manhattan 10032,Manhattan,10032,2129288085
41152741,BEACH CAFE,American,40.76739096,-73.9593789,1.50,B-,1326 2 AVENUE Manhattan 10021,Manhattan,10021,2129887299
41153530,RED HOUSE KITCHEN,Chinese,40.72140847,-73.8549122,3.00,A,7147 YELLOWSTONE BOULEVARD Queens 11375,Queens,11375,7182615601
41153872,THE MANSION,American,40.77598526,-73.94706514,3.00,A,1634 YORK AVENUE Manhattan 10028,Manhattan,10028,2125358888
41153944,MEZCALEROS MEXICAN RESTAURANT,Mexican,40.61191266,-74.13231864,3.00,A,20 BRADLEY AVENUE Staten Island 10314,Staten Island,10314,7184944547
41154087,CHRISTOS STEAKHOUSE,Steakhouse,40.7704541,-73.90735275,3.00,A,4108 23RD AVENUE Queens 11105,Queens,11105,7187778400
41154226,LAS RAMBLAS,Spanish,40.73209777,-74.00147936,3.00,A,170 WEST    4 STREET Manhattan 10014,Manhattan,10014,6464157924
41154306,LITTLE ITALY M & O PIZZA RESTAURANT,Pizza,40.69832017,-73.93765311,2.40,B+,876 BROADWAY Brooklyn 11206,Brooklyn,11206,7184559200
41154370,HENRICA'S RESTAURANT,Caribbean,40.66676053,-73.7366327,2.50,A,138-89 FRANCIS LEWIS BOULEVARD Queens 11422,Queens,11422,7185277355
41154379,ALMONDINE,Bakery Products/Desserts,40.70326365,-73.99122505,3.00,A,85 WATER STREET Brooklyn 11201,Brooklyn,11201,7187975026
41154571,DUNKIN,American,40.75333803,-73.914765,3.00,A,3500 48 STREET Queens 11101,Queens,11101,7187843639
41155141,PAULS BAKERY,Bakery Products/Desserts,40.89778036,-73.85481149,3.00,A,4374 WHITE PLAINS ROAD Bronx 10466,Bronx,10466,7183245608
41155285,EL REY II RESTAURANT,Latin American,40.67827587,-73.86992507,2.00,B+,1064 LIBERTY AVENUE Brooklyn 11208,Brooklyn,11208,7182355522
41156149,TASTY DELICIOUS BAKERY,Caribbean,40.66451793,-73.9235118,3.00,A,1096 RUTLAND ROAD Brooklyn 11212,Brooklyn,11212,7182211222
41156192,LANTERN,Thai,40.69506251,-73.99527589,3.00,A,101 MONTAGUE STREET Brooklyn 11201,Brooklyn,11201,7182372594
41156219,LA GULI PASTRY SHOP,Bakery Products/Desserts,40.77672093,-73.91152872,2.33,B+,2915 DITMARS BOULEVARD Queens 11105,Queens,11105,7187285612
41156430,HILTON GARDEN INN,American,40.66601479,-73.80579764,2.00,B+,14818 134 STREET Queens 11430,Queens,11430,7183224448
41157563,QUAINT,American,40.74652775,-73.91780891,3.00,A,Oct-46 SKILLMAN AVENUE Queens 11104,Queens,11104,9177799220
41158108,NICK'S GOURMET DELI,American,40.76837121,-73.89504134,3.00,A,7415 DITMARS BOULEVARD Queens 11370,Queens,11370,7182788338
41158614,GOLDEN STAR GARDEN,Chinese,40.87004919,-73.84546055,3.00,A,1384 EAST GUNHILL ROAD Bronx 10469,Bronx,10469,7185479699
41158746,BROTHERS PIZZA,Pizza,40.76965275,-73.93089267,3.00,A,3050 14 STREET Queens 11102,Queens,11102,7187771111
41158806,SUSHI SEN-NIN,Japanese,40.74697591,-73.98319283,2.00,B+,30 EAST   33 STREET Manhattan 10016,Manhattan,10016,2128892208
41158964,PHO VIETNAM RESTAURANT,Southeast Asian,40.59855974,-73.95890226,2.00,B+,1243 AVENUE U Brooklyn 11229,Brooklyn,11229,7189982858
41158998,NEW YANKEE SK PIZZA,Pizza,40.82942712,-73.87480659,3.00,A,1616 WESTCHESTER AVENUE Bronx 10472,Bronx,10472,7183784488
41159246,DUBLIN HOUSE,Irish,40.78349424,-73.97915009,3.00,A,225 WEST   79 STREET Manhattan 10024,Manhattan,10024,2128749528
41159801,BUDDAKAN,Asian/Asian Fusion,40.74186904,-74.00471301,3.00,A,75 9 AVENUE Manhattan 10011,Manhattan,10011,2129896699
41160010,CHEFFY TWO RESTAURANT,Caribbean,40.90488253,-73.84962995,1.50,B-,4759B WHITE PLAINS ROAD Bronx 10470,Bronx,10470,9175187232
41160076,JADIS,French,40.7208878,-73.99103513,3.00,A,42 RIVINGTON STREET Manhattan 10002,Manhattan,10002,2122541675
41160209,PAPA JOHN'S,Pizza,40.63280353,-73.96693698,3.00,A,1016 CONEY ISLAND AVENUE Brooklyn 11230,Brooklyn,11230,7183387272
41160375,REGGIANO'S II,Italian,40.53909243,-74.14869116,2.17,B+,4126 HYLAN BOULEVARD Staten Island 10308,Staten Island,10308,3475624450
41160885,HOP LEE RESTAURANT,Chinese,40.71414425,-73.99873026,2.00,B+,16 MOTT STREET Manhattan 10013,Manhattan,10013,2129626475
41161346,LE BASKET,American,40.7279064,-73.99468545,3.00,A,683 BROADWAY Manhattan 10012,Manhattan,10012,2124209772
41161770,BRIDGE COFFEE SHOP,Spanish,40.70220898,-73.98470089,3.00,A,73 BRIDGE STREET Brooklyn 11201,Brooklyn,11201,7187970825
41163019,ABILENE,American,40.67892606,-73.99756281,3.00,A,442 COURT STREET Brooklyn 11231,Brooklyn,11231,7185226900
41163307,TAQUERIA SAN PEDRO,Mexican,40.83040284,-73.9475348,2.33,B+,3662 BROADWAY Manhattan 10031,Manhattan,10031,2124912644
41163361,ANGIE'S CAFE PIZZA,Pizza,40.81136778,-73.92694767,3.00,A,2559 3 AVENUE Bronx 10451,Bronx,10451,7182923606
41163474,MIRIAM,Mediterranean,40.68025241,-73.97784129,3.00,A,79 5 AVENUE Brooklyn 11217,Brooklyn,11217,7186222250
41163622,POPEYES,Chicken,40.85563644,-73.92934979,3.00,A,601 WEST  191 STREET Manhattan 10040,Manhattan,10040,2127953614
41164203,U & I RESTAURANT,American,40.63063494,-73.97736426,3.00,A,4409 18 AVENUE Brooklyn 11204,Brooklyn,11204,7184357332
41164472,RESTAURANTE ECUATORIANO GENESIS,Latin American,40.86554692,-73.91985222,3.00,A,538 WEST  207 STREET Manhattan 10034,Manhattan,10034,2129421222
41164644,DEE'S RESTAURANT,Italian,40.70957144,-73.84531102,3.00,A,10723 METROPOLITAN AVENUE Queens 11375,Queens,11375,7187937553
41164650,BUENOS AIRES,Spanish,40.72524015,-73.98340759,2.00,B+,513 EAST    6 STREET Manhattan 10009,Manhattan,10009,2122282775
41164822,KARAOKE DUET 35,Korean,0,0,3.00,A,5355 WEST   35 STREET Manhattan ,Manhattan,,6464730826
41164840,LA TRAVIATA PIZZA,Pizza,40.77494189,-73.98086056,3.00,A,101 WEST   68 STREET Manhattan 10023,Manhattan,10023,2127211101
41165717,POLLOS A LA BRASA MARION,Latin American,40.74634829,-73.89619134,3.00,A,Jan-69 ROOSEVELT AVENUE Queens 11377,Queens,11377,7187798100
41165980,ZIBETTO ESPRESSO BAR,Coffee/Tea,40.76384972,-73.97754624,3.00,A,1385 6 AVENUE Manhattan 10019,Manhattan,10019,6467094314
41166072,QUIJOTE TAPAS BAR,Latin American,40.75649633,-73.92960334,3.00,A,3106 36 AVENUE Queens 11106,Queens,11106,9293076007
41166868,SANGRIA TAPAS BAR & RESTAURANT,Spanish,40.69820374,-73.80632741,3.00,A,9541 SUTPHIN BOULEVARD Queens 11435,Queens,11435,7182917488
41166881,5 ESTRELLA BAKERY,Bakery Products/Desserts,40.83664771,-73.94299442,3.00,A,3861 BROADWAY Manhattan 10032,Manhattan,10032,2127955000
41167352,THE COOKIE HOUSE,Bagels/Pretzels,40.61099545,-73.92063442,3.00,A,5328 KINGS PLAZA CENTER Brooklyn 11234,Brooklyn,11234,7182526483
41167732,GRIN AFRICAN AMERICAN RESTAURANT,African,40.83159078,-73.90752385,3.00,A,454 EAST  168 STREET Bronx 10456,Bronx,10456,7182928764
41168098,HORUS CAFE,Mediterranean,40.72769923,-73.98187359,2.40,B+,293 EAST   10 STREET Manhattan 10009,Manhattan,10009,2122284774
41168101,CAFE MUSCAT,Jewish/Kosher,40.72636356,-73.78984013,3.00,A,17805 UNION TURNPIKE Queens 11366,Queens,11366,7185914060
41168216,BENTO SUSHI,Japanese,40.7060382,-74.01309624,3.00,A,32 BROADWAY Manhattan 10004,Manhattan,10004,2127470994
41168644,TETE-A-TETE,Russian,40.58782899,-73.9552473,3.00,A,2601 EAST   14 STREET Brooklyn 11235,Brooklyn,11235,7186760783
41168748,DUNKIN,Donuts,40.81675322,-73.89236351,3.00,A,880 GARRISON AVENUE Bronx 10474,Bronx,10474,7188614171
41168754,KELLARI TAVERNA,Greek,40.75516041,-73.98083017,3.00,A,19 WEST   44 STREET Manhattan 10036,Manhattan,10036,2122210144
41168758,ROYAL CUCINA,American,40.59563085,-74.08596552,3.00,A,1352 HYLAN BOULEVARD Staten Island 10305,Staten Island,10305,7189875771
41168952,STARBUCKS,Coffee/Tea,40.70456463,-74.00936301,3.00,A,110 PEARL STREET Manhattan 10005,Manhattan,10005,2124826530
41169052,DAVE & BUSTER'S,American,40.75673969,-73.98865882,3.00,A,234 WEST   42 STREET Manhattan 10036,Manhattan,10036,6464952015
41169084,THINK COFFEE,Coffee/Tea,40.72827423,-73.99550083,3.00,A,248 MERCER STREET Manhattan 10012,Manhattan,10012,9174703767
41169421,CAFFE BORBONE,Coffee/Tea,40.76757574,-73.91197774,3.00,A,2507 STEINWAY STREET Queens 11103,Queens,11103,7187771023
41169478,STAR MOUNTAIN COFFEE,American,40.65799323,-73.80828634,3.00,A,141 JFK INTERNATIONAL AIRPORT Queens 11430,Queens,11430,7185536787
41169770,DUNKIN',Donuts,40.62907731,-73.94798909,3.00,A,2926 AVENUE I Brooklyn 11210,Brooklyn,11210,7182525349
41170072,EL VINCENTINO RESTAURANTE SALVADORENO,Latin American,40.75833269,-73.80424963,3.00,A,4337 162 STREET Queens 11358,Queens,11358,7188867825
41171220,ESCOLAS,Latin American,40.7561308,-73.92881685,3.00,A,3204 36 AVENUE Queens 11106,Queens,11106,7184827461
41171542,NATIONAL BAKERY,Bakery Products/Desserts,40.86548435,-73.86478144,2.00,B+,767 ALLERTON AVENUE Bronx 10467,Bronx,10467,7186533870
41171815,G'S CANDY STORE COFFEE SHOP,American,40.86830934,-73.92162053,2.00,B+,634 WEST  207 STREET Manhattan 10034,Manhattan,10034,2129420679
41171890,ROYAL CROWN BAKERY CAFE,Bakery Products/Desserts,40.59566105,-74.08595475,3.00,A,1350 HYLAN BOULEVARD Staten Island 10305,Staten Island,10305,7186680284
41172425,EL POLLO RESTAURANT AND BAR,Latin American,0,0,3.00,A,558560 RICHMOND ROAD Staten Island ,Staten Island,,7188154928
41172527,SABRY'S SEAFOOD RESTAURANT,Seafood,40.76857694,-73.91115329,3.00,A,2425 STEINWAY STREET Queens 11103,Queens,11103,7187219010
41172564,PALO SANTO,Latin American,40.6769594,-73.9819343,3.00,A,652 UNION STREET Brooklyn 11215,Brooklyn,11215,7186366311
41172734,JUNIOR'S RESTAURANT,American,40.75762868,-73.98580348,3.00,A,1515 BROADWAY Manhattan 10036,Manhattan,10036,2123022000
41172740,MORGAN LIBRARY,American,40.74892721,-73.98173064,3.00,A,29 EAST   36 STREET Manhattan 10016,Manhattan,10016,2126850008
41173179,LA RONDINE PIZZA,Pizza,40.71340997,-73.82886771,3.00,A,120-38 QUEENS BOULEVARD Queens 11415,Queens,11415,7187932556
41173219,CHEOGOD.ZIP,Korean,40.76277815,-73.80524006,3.00,A,16024 NORTHERN BOULEVARD Queens 11358,Queens,11358,7184450806
41173328,DALLAS BBQ,Barbecue,40.75680283,-73.98875987,3.00,A,241 WEST   42 STREET Manhattan 10036,Manhattan,10036,2122219000
41173497,KAZUZA,Middle Eastern,40.72590442,-73.98364915,3.00,A,107 AVENUE A Manhattan 10009,Manhattan,10009,2125059300
41174075,PYZA RESTAURANT,Polish,40.72439006,-73.94887048,3.00,A,118 NASSAU AVENUE Brooklyn 11222,Brooklyn,11222,7183498829
41174270,DUNKIN',Donuts,40.70750273,-73.83604979,3.00,A,11602 METROPOLITAN AVENUE Queens 11418,Queens,11418,7184418006
41174286,DUNKIN,Donuts,40.7130105,-73.82787677,3.00,A,12074 QUEENS BOULEVARD Queens 11415,Queens,11415,7185444040
41174287,DUNKIN,Donuts,40.73758679,-73.79583803,3.00,A,6120 FRESH MEADOW LANE Queens 11365,Queens,11365,7184635819
41174549,CAFE Y ALGO MAS,Bakery Products/Desserts,40.76229465,-73.87112848,3.00,A,9813 ASTORIA BOULEVARD Queens 11369,Queens,11369,7182050450
41174643,ELSA LA REINA DEL CHICHARRON 3,Latin American,40.85866159,-73.90354923,3.00,A,1A EAST  183 STREET Bronx 10453,Bronx,10453,7182957383
41175261,DUNKIN,Donuts,40.74565042,-73.71455401,3.00,A,25609 UNION TURNPIKE Queens 11004,Queens,11004,7183433611
41175648,TRINITY PLACE BAR & RESTAURANT,American,40.708624,-74.01099752,3.00,A,115 BROADWAY Manhattan 10006,Manhattan,10006,2129640939
41175816,DUNKIN,Donuts,40.72955552,-73.74505739,3.00,A,21911 HILLSIDE AVENUE Queens 11427,Queens,11427,7187768609
41175823,DUNKIN,Donuts,40.71797835,-73.73668927,3.00,A,21816 JAMAICA AVENUE Queens 11428,Queens,11428,7182170688
41175984,TASTE OF DOLLY'S PIZZERIA ARGENTINIAN RESTAURANT,Pizza,40.75144003,-73.85575607,3.00,A,4007 111 STREET Queens 11368,Queens,11368,7185651420
41176037,HAREFIELD ROAD PUB,American,40.71460524,-73.94362225,3.00,A,769 METROPOLITAN AVENUE Brooklyn 11211,Brooklyn,11211,7183886870
41176692,EL SOL DE MEXICO DELI GROCERY,Mexican,40.69822847,-73.80634177,3.00,A,9509 SUTPHIN BOULEVARD Queens 11435,Queens,11435,7186580231
41177247,EAT-A-BAGEL - BOAT SPIRIT OF AMERICA,Bagels/Pretzels,40.70096037,-74.01313491,3.00,A,12 WHITEHALL FERRY TERMINAL Manhattan 10004,Manhattan,10004,7182738400
41177892,LAKE COMO PIZZA,Jewish/Kosher,40.85151326,-73.92839629,2.00,B+,2549 AMSTERDAM AVENUE Manhattan 10033,Manhattan,10033,2127400110
41178124,CAFE 57,American,40.76643902,-73.98332508,3.00,A,300 WEST   57 STREET Manhattan 10019,Manhattan,10019,2126492729
41178236,FAY DA BAKERY,Bakery Products/Desserts,40.75646971,-73.82872417,2.50,A,4160 MAIN STREET Queens 11355,Queens,11355,7188864568
41178691,HARRY'S & ULYSSES,American,40.70463872,-74.00960828,2.50,A,1 HANOVER SQUARE Manhattan 10004,Manhattan,10004,2127859200
41178943,GOLDEN PALACE CHINESE RESTAURANT,Chinese,40.82073841,-73.84841896,2.00,B+,682 CASTLE HILL AVENUE Bronx 10473,Bronx,10473,7188243403
41179165,BROOK AVENUE DELI & PIZZA,Pizza,40.81002214,-73.91777355,3.00,A,348 BROOK AVENUE Bronx 10454,Bronx,10454,7186654068
41179282,SUBWAY,Sandwiches,40.66160103,-73.92065328,3.00,A,241 ROCKAWAY PARKWAY Brooklyn 11212,Brooklyn,11212,7183466550
41180122,LE SAJJ RESTAURANT,Middle Eastern,40.62409642,-74.02482734,3.00,A,8221 5 AVENUE Brooklyn 11209,Brooklyn,11209,7188337255
41180283,STARBUCKS,Coffee/Tea,40.75951955,-73.970137,3.00,A,655 LEXINGTON AVENUE Manhattan 10022,Manhattan,10022,2123085717
41180510,MIKE'S BAGELS,Bagels/Pretzels,40.84118033,-73.93970165,3.00,A,4003 BROADWAY Manhattan 10032,Manhattan,10032,2129282300
41180600,KENNEDY FRIED CHICKEN,American,40.7529877,-73.87160495,3.00,A,3561 JUNCTION BOULEVARD Queens 11368,Queens,11368,7187799337
41181385,EL DESPERTAR MARLENE,Latin American,40.82016483,-73.90142299,3.00,A,849 PROSPECT AVENUE Bronx 10459,Bronx,10459,7188930324
41182162,ZOMBIE HUT,American,40.68260663,-73.99323966,3.00,A,273 SMITH STREET Brooklyn 11231,Brooklyn,11231,7188753433
41182288,MCDONALD'S,Hamburgers,40.71108246,-73.85477245,3.00,A,9801 METROPOLITAN AVENUE Queens 11375,Queens,11375,7182637281
41182363,SHAN DONG DUMPLING,Chinese,40.71447088,-73.99930741,1.00,C,106 MOSCO STREET Manhattan 10013,Manhattan,10013,2126931060
41182565,DUNKIN,Donuts,40.59128157,-74.16498518,3.00,A,2341 RICHMOND AVENUE Staten Island 10314,Staten Island,10314,7183700082
41182682,SARKU JAPAN,Japanese,40.58229742,-74.16905259,3.00,A,2655 RICHMOND AVENUE Staten Island 10314,Staten Island,10314,7186983023
41182732,VEGA ALTA SPORTS BAR,Latin American,40.82787597,-73.92470723,3.00,A,880 GERARD AVENUE Bronx 10452,Bronx,10452,7185909436
41182904,CAFE CON PAN BAKERY,Bakery Products/Desserts,40.64276841,-74.01272705,3.00,A,5401 5 AVENUE Brooklyn 11220,Brooklyn,11220,7184390041
41183237,809 GRILL & BAR RESTAURANT,Latin American,40.86201245,-73.92502273,2.70,A,112 DYCKMAN STREET Manhattan 10040,Manhattan,10040,2123043800
41183271,ARTICHOKE (CONCOURSE D),Pizza,40.77441403,-73.87729335,3.00,A,0 LAGUARDIA AIRPORT Queens 11369,Queens,11369,9296230872
41183771,HUGHES HUBBARD & REED LLP,American,40.70321093,-74.01441211,3.00,A,1 BATTERY PARK PLAZA Manhattan 10004,Manhattan,10004,2128376065
41184464,REGAL CINEMAS,American,40.70975969,-73.86860455,3.00,A,8028 COOPER AVENUE Queens 11385,Queens,11385,7184161349
41184659,LA CASA DEL MOFONGO,Latin American,0,0,3.00,A,14471451 SAINT NICHOLAS AVENUE Manhattan ,Manhattan,,2127401200
41185133,DENO'S SWEET SHOPPE,American,40.57330481,-73.97849244,3.00,A,1025 BOARDWALK Brooklyn 11224,Brooklyn,11224,7183722592
41185214,TEPANGO RESTAURANT,Mexican,40.69390344,-73.96178225,3.00,A,568 MYRTLE AVENUE Brooklyn 11205,Brooklyn,11205,7186368878
41185348,BLIND TIGER,American,40.73177934,-74.00330871,3.00,A,281 BLEECKER STREET Manhattan 10014,Manhattan,10014,2124624682
41185792,MR. CHOW TRIBECCA,Chinese,40.72004519,-74.00857514,3.00,A,121 HUDSON STREET Manhattan 10013,Manhattan,10013,2129659500
41185798,SUNDAES AND CONES,Frozen Desserts,40.73087038,-73.98939208,3.00,A,95 EAST   10 STREET Manhattan 10003,Manhattan,10003,2129799398
41185899,POCHA 32,Korean,40.74744292,-73.98617017,2.00,B+,15 WEST   32 STREET Manhattan 10001,Manhattan,10001,2122791876
41185928,CALIFORNIA PIZZA KITCHEN,Pizza,40.70925905,-73.87005554,3.00,A,8000 COOPER AVENUE Queens 11385,Queens,11385,7188949400
41186118,COLD STONE CREAMERY,Frozen Desserts,40.72584772,-73.79144005,3.00,A,17660 UNION TURNPIKE Queens 11366,Queens,11366,7185915800
41186217,THE LITTLE OWL,American,40.73221019,-74.00531489,3.00,A,90 BEDFORD STREET Manhattan 10014,Manhattan,10014,2127414695
41186285,COLSON PATISSERIE,Bakery Products/Desserts,40.66784425,-73.98359495,3.00,A,374 9 STREET Brooklyn 11215,Brooklyn,11215,7189656400
41186643,NEW CHINA PAVILION,Chinese,40.66879643,-73.90777206,3.00,A,72 BELMONT AVENUE Brooklyn 11212,Brooklyn,11212,7183858200
41187642,PRIMAVERA PIZZERIA,Pizza,40.84568827,-73.86388932,3.00,A,761 MORRIS PARK AVENUE Bronx 10462,Bronx,10462,7184099303
41188476,PAPATZUL,Mexican,40.72227969,-74.00358242,3.00,A,55 GRAND STREET Manhattan 10013,Manhattan,10013,2122748225
41188824,MAX BRENNER CHOCOLATE BAR,American,40.73423559,-73.99089621,2.00,B+,841 BROADWAY Manhattan 10003,Manhattan,10003,6464678803
41189470,CARRO CAFE,Latin American,40.68498951,-73.86744566,3.00,A,3472 FULTON STREET Brooklyn 11208,Brooklyn,11208,7183489406
